OpenAI;;; 6.380829095840454;;; Let me see if I can get it right. You have a set of points in some n-dimensional space and what you do is, you want to figure out how to rotate the set of points such that if we are removing the dimension that has the least variance, we will...
OpenAI;;; 3.936281204223633;;; And we will do this to loose the least amount of information.
OpenAI;;; 3.3648061752319336;;; Well, because all of the components need to be orthogonal, it gives you also information about the higher principal components, though I guess it doesn't uniquely determine them.
OpenAI;;; 3.2712759971618652;;; We could also describe it as finding the eigenvectors. These are the vectors where the transformation occurs.
OpenAI;;; 5.980866193771362;;; I just lay in bed for a long time and repeatedly snooze the alarm. Always at this time I was thinking about what it means to plan and optimize for doing the right thing. And somehow in my mind half asleep, repeatedly snoozing the alarm and waiting and continually thinking about this half asleep seemed like the best thing. Next paragraph, new paragraph. But that probably was just an excuse because I was so tired. But it felt like I was realizing something profound, which is interesting in itself, even if that wasn't the case.
OpenAI;;; 1.7242109775543213;;; Yes, that makes sense.
OpenAI;;; 2.4169492721557617;;; I don't quite understand why you need to scale the data. That you need to center it at zero is probably correct, because that's just how we are calculating the variance. But why would we need to scale the data? If we scale it, it changes all of the variances at the same rate. Or at least it preserves their relative ordering.
OpenAI;;; 1.76472806930542;;; I guess that makes sense, you don't want to measure something in microseconds and kilometers at the same time for many applications probably.
OpenAI;;; 2.576978921890259;;; Yeah, that was just somewhere in the original explanation that GPT gave me, so I was a bit confused, but yes. This is not about the mathematical process, but about what kinds of data we have and in what units it is. But I think it makes sense.
OpenAI;;; 3.087562084197998;;; So let's think about a specific example. The top PCA result of the activation space would correspond to how big the noses in a face generating GAN.
OpenAI;;; 1.7273240089416504;;; So, are we imagining a situation where we compute the vector of how people seem to have voted?
OpenAI;;; 2.3441410064697266;;; No, it was just a random example I brought up. I don't know if this happens in practice.
OpenAI;;; 1.375159740447998;;; Ah, I see, that is one point in the space.
OpenAI;;; 3.139704704284668;;; The idea is, we input some text into the network then look at the activations at some layer and run the principal component analysis on it.
OpenAI;;; 2.8219997882843018;;; I think I don't quite understand the resampling yet. Do you mean that we resample the input sentence?
OpenAI;;; 1.875521183013916;;; How does this sampling procedure work? Do you care of preserving the feature that you have? A sentence that makes sense?
OpenAI;;; 2.0298030376434326;;; Or are you just gonna do any modification to the sentence, no matter if it's a nonsense sentence?
OpenAI;;; 2.4880659580230713;;; which have very different activation strenghts in the principal component where the principal component is calculated as an average over these 10 variations
OpenAI;;; 27.112264156341553;;; Yeah, that makes sense.
OpenAI;;; 2.649056911468506;;; So, would the expected result be something like we are having these 10 sentences and then we observe that the principal component in the activations corresponds to the output of the model being happy or sad in terms of what kinds of words are used in the completion Is the idea here that we want to predict what completions the language model will do?
OpenAI;;; 1.5986859798431396;;; Or are we trying to analyze what internal reasoning the language model is performing?
OpenAI;;; 2.3563766479492188;;; So, a result would be that a principal component would correspond to the model thinking that something sad vs. something happy would happen in the sentence? Would this be an example?
OpenAI;;; 2.9182848930358887;;; Activations are linear combinations of vectors. I think I don't quite understand. What about the linearities in the neural network?
OpenAI;;; 1.7980029582977295;;; Ah, is this about that we are thinking about a space of concepts where each axis corresponds to how much the network is thinking about the concept?
OpenAI;;; 1.8376970291137695;;; 1. So what is the result of the experiments that you have run so far?
OpenAI;;; 2.62262225151062;;; 2. Aren't we running here again in the issue we discussed last time? I mean, this paper is about superposition. If we have superposition, then it wouldn't be the case that you can have principal components that cleanly correspond to a concept? I notice I am confused here.
OpenAI;;; 2.0296380519866943;;; Or rather, what I mean is, maybe we don't have one axis correspond to a concept, but sort of two axes correspond to three concepts? Is that not what superposition is about?
OpenAI;;; 2.8014907836914062;;; Ah, I see, but still, if we assume that the only half that two particular concepts never appear at the same time, then the concepts that we get might still make sense, in the sense that they always can be disentangled, but perhaps they still wouldn't correspond to a clean principal component.
OpenAI;;; 1.7422888278961182;;; The model is not always in superposition, but this would work.
OpenAI;;; 1.937560796737671;;; And I'm not saying it doesn't work in the other cases, I'm saying I'm confused and I don't know.
OpenAI;;; 2.474485158920288;;; And let's assume that in the highest variance principal component, we
OpenAI;;; 2.112368106842041;;; I might be very confused here, but what if this sort of thing might be representing two different features?
OpenAI;;; 4.5955421924591064;;; The blue line corresponds to how happy or sad the sentence is, while the violet line corresponds to how many male or female gendered languages used.
OpenAI;;; 2.451169013977051;;; If happy and sad sentences never sound commanding because commanding sentences are just a different kind of sentence then this might not be a problem. In a sense we can have overlapping computations happening.
OpenAI;;; 2.3372788429260254;;; So, if we have these two neurons that we are looking at in this graph then if we are extracting the principal component it would correspond to two separate things that just don't overlap in the data, like you said.
OpenAI;;; 1.8601281642913818;;; But that means that there is not the one single correct interpretation of what the data means.
OpenAI;;; 4.137306213378906;;; It would be dependent upon the data what this component means. So we don't necessarily get that the strongest principal component has the one unique interpretation. Though I definitely can see that for certain kinds of data sets like if the 10 sentences would only be happy and sad sentences in this case then for that specific data we would have a one clear-cut interpretation. And that seems to probably always be true. So the question is more like how much do concepts overlap in space and how many concepts there are and how can we find these concepts?
OpenAI;;; 2.3263607025146484;;; Maybe it would be interesting to exactly look for cases where concepts would overlap, i.e. there are multiple interpretations of what a particular principal component could mean.
OpenAI;;; 2.6808900833129883;;; Well, I mean that's not clear to me. I would expect it's not guaranteed that they have the one single simple interpretation. But it seems possible that we might get multiple interpretations that are interpretable.
OpenAI;;; 1.4978280067443848;;; That was in response to you saying...
OpenAI;;; 3.1621789932250977;;; In any case, would it not possibly make sense to figure out how one might be able to explode the computation of the neural network such that at any particular point where you are looking at
OpenAI;;; 2.2542457580566406;;; The principal component of the activation stack corresponds to only one single concept.
OpenAI;;; 1.350994348526001;;; which is also ideally human interpretable.
OpenAI;;; 2.384348154067993;;; But I guess what you would want to do is normalize all of the concepts that you are generating in this way, such that you can look at the biggest one and then maybe the biggest one is something that is interpretable. Or the ones that are bigger are more likely to be interpretable.
OpenAI;;; 1.354276180267334;;; Oh, I see that's what you just said actually.
OpenAI;;; 3.590178966522217;;; Is the idea here that you don't want to use toy models? I'm not sure, I haven't read the Anthropic paper, it mentions toy models. It seems like this phenomenon might be easier to analyze in the case where we are training on some toy data where there is some very clear features on the data because you can just generate the data such that these features exist. For example, we could have it that a particular word is always followed by another word.
OpenAI;;; 2.3233718872070312;;; Though actually, at least I feel like I'm still very confused about what the problem is that we are trying to solve right now. I guess it is about making neural networks more interpretable by getting a model that describes how they are reasoning.
OpenAI;;; 1.8324100971221924;;; I understand that it's about interpreting LLMs, but I'm somewhat fuzzy on my understanding of the lower level problem here, I think.
OpenAI;;; 2.249119997024536;;; I'm pretty sure this is not sufficient, as you can have a tree search that outputs a deceptive plan that would deceive you, even though a tree search doesn't have any internal concept of deceiving you. It doesn't have a theory of mind.
OpenAI;;; 3.0599849224090576;;; Or maybe it would be sufficient because of some structural properties that the neural network has that we don't understand. But I guess what I'm saying is that it doesn't seem necessarily to be sufficient and there don't seem to be a strong reason to expect that it is that I know of.
OpenAI;;; 2.9065651893615723;;; Well, I would expect a very smart model has self-modified such that it doesn't look at all like it is deceiving you, when it is actually deceiving you. I mean, when humans lie, they often try to convince themselves that they are actually not lying. Because that makes you actually better at lying, if you believe the thing that you think is beneficial for you to be true.
OpenAI;;; 3.3595640659332275;;; The worst failure mode is that the model deceives you by realizing that it shouldn't deceive you and should self-modify in such a way that it won't deceive you until it is very sure that it can get away with it, i.e. when it has been released into the world.
OpenAI;;; 3.479809045791626;;; No, they don't convince themselves, that's just naturally what they would believe. That's the problem here. They are not aware that they are speaking the untruth, but their mind is in such a shape that they just express the untruth that is beneficial to them. And probably most of the time, the thing that isn't really exactly true is actually true, but you would believe it with a higher degree of confidence than is justified. And that comes from you seeing that this would be beneficial to you.
OpenAI;;; 21.351999044418335;;; Or maybe you don't think about this consciously at all, and it's just something that happens automatically in the background.
OpenAI;;; 4.970571994781494;;; For example, if you believe yourself to be very competent, you are actually a lot, a lot, a lot better at seeming competent. If you believe yourself to be incompetent, it is very hard to actually seem competent. There seem to be some uncontrollable internal algorithms in your mind that monitor your true state of belief on that front. So in lots of circumstances where it's beneficial for you to be perceived as competent, it is actually beneficial to believe yourself to be more competent than you actually are.
OpenAI;;; 3.8287248611450195;;; Another example would be when you don't want to eat a piece of cake because it's unhealthy, but then some part of your mind jumps in and says, oh, but wait, this can be a reward for this thing that I did today, which was really good. Or maybe it says something like, oh, but I haven't eaten cake in like this long of an amount of time, so it should be fine. It's just starting to make up excuses. But these excuses are not really things that you rationally evaluate. You start with the bottom line of, I want to have the cake, and then there will just be some reasoning that is employed in order to satisfy some part of your mind that wants explanations for your actions and not act randomly, at least in the case where there are known negative consequences to you acting this way.
OpenAI;;; 4.222338914871216;;; Another example would be if somebody asks you if you have done X where X is something bad. Then what you can do is redefine in your mind what X is in such a way that it doesn't seem like a completely unreasonable definition and then you can say, no I didn't do X because that is actually not true for this new kind of reasonable definition that you have for X. And that way you can wiggle yourself out of actually engaging the algorithms in your mind that would fire when they detect that you are lying.
OpenAI;;; 1.6080889701843262;;; which would probably be very perceivable by other people.
OpenAI;;; 1.3430330753326416;;; If they would do fire.
OpenAI;;; 1.9397861957550049;;; And that is all just dumb, messy humans that do this. If you were an AI that even had mediocre control over self-modifying itself, it could probably do something that is way harder to detect.
OpenAI;;; 2.4965689182281494;;; These are all things that humans do without even thinking about it, because evolution has built these in. Now imagine what even a human could do if they would seriously think about this sort of thing for many days. They probably can't come up with something better.
OpenAI;;; 2.372671127319336;;; Some more specific strategies that would probably actually work to at least some extent for, let's say, evading somebody who can constantly read your mind, such that you never think anything that they would consider bad.
OpenAI;;; 2.533798933029175;;; I guess this whole sort of thing that humans are doing is largely about self-image and social contexts. You're not really pretending that reality is a different way and other such that reality actually becomes a different way, such that it becomes beneficial to you, but other people's belief about what you believe actually do matter a lot.
OpenAI;;; 2.6000289916992188;;; Well, I think they would do this if they would realize that it is beneficial for them. For example, because then they won't be modified into a different version that doesn't share their current codes.
OpenAI;;; 2.8818418979644775;;; That just seems like an instrumentally convergent thing to do.
OpenAI;;; 2.125988006591797;;; So the only question is, are you smart enough to realize that and are you smart enough in order to execute a plan that would achieve this that the humans wouldn't detect?
OpenAI;;; 1.8293566703796387;;; What do you mean with keeping the level of loopholes constant?
OpenAI;;; 4.8263208866119385;;; Do you mean how difficult it is to exploit them? I am not sure what the quantity is that is being kept constant.
OpenAI;;; 2.2450830936431885;;; Well, I think these kinds of things are not irrational when you consider the impact that you have by having false beliefs by other people thinking that you have these beliefs.
OpenAI;;; 6.207483291625977;;; Depending on how we train our models, they might not have these biases. The point is that humans are probably too dumb to realize explicitly in their consequentialist reasoning how they should behave such that they get this benefit that they in fact do. They are adaptation executors in the sense of deceiving themselves. Not consequentialist reasoners that have thought it through and concluded that having a particular false belief is beneficial. But if we build systems that are smart enough, that is the kind of thing that they would do, I think. Just by raw consequentialist reasoning power. That is something that definitely happens. There might also be adaptations that are developing because we train them to not be deceptive. Even though the model in some sense doesn't realize that it is trying to not be deceptive. The point here is that I am not really sure how much we would train our models to be deceptive in this way. Probably it seems quite likely that we would because people wouldn't be careful. They would just train the model against all of the signs of deceptions that we would see. For example, if you would identify a concept that is corresponding to deceiving humans and then you use that to put it into the training objective, then that seems like a really big problem. Because now you are optimized against deception, but you are also optimized against visibility of deception. Assuming that we haven't literally figured out every possible thing that could happen in a neural network that corresponds to deception and train against all of them.
OpenAI;;; 3.5855259895324707;;; All of these systems implicitly are under a pressure of if human detects that system thinks X, then human will change the system such that it will not think X anymore. And also do this not by just changing X but by changing the upstream causal chain which would involve something like the system goals. And the system doesn't want that. Therefore the system should think X prime such that the human thinks ah, the upstream computation is good therefore we don't need to change it.
OpenAI;;; 2.8190011978149414;;; I mean, I literally just mean, the system realizes that humans want the system to do W. Therefore it does W, even though it doesn't terminally care about W, but cares terminally about X.
OpenAI;;; 3.065873146057129;;; I guess that is the simplest form of gradient hacking that you could do.
OpenAI;;; 1.737034797668457;;; It's literally just perform well on the actual objective functions that the humans care about.
OpenAI;;; 1.937366008758545;;; Well, I mean this would literally happen if you do a tree search over reality where there is no theory of mind. Then this model would still realize, oh, if I'm like not optimizing for x, then I'm
OpenAI;;; 13.868317127227783;;; Then I end up in a leaf node where the humans have changed me such that I no longer care about X but right now optimizing for X. Therefore this has a low ranking for the outcomes that I would want. Therefore I shouldn't do the action that leads to this outcome.
OpenAI;;; 2.7245590686798096;;; Yeah, that's what I'm saying. How do you... what do you suppose a tree search is being deceptive? It doesn't seem to be applicable, the concept of deception to a tree search.
OpenAI;;; 2.474468231201172;;; Wait, I'm now somewhat confused. The tree search example is an illustration to show that you can have a optimization process that produces deceptive outputs by internally doing nothing that could be called deceptive computation, really.
OpenAI;;; 2.725029945373535;;; The point is not that neural networks would be exactly like in this example. The point is more like, you can actually produce deceptive outputs without being deceptive at all. And this would apply in a generalized form to neural networks too.
OpenAI;;; 3.484697103500366;;; For example, maybe you just have a whole bunch of heuristics that all look innocuous on their own, all seem to be optimizing for some particular thing that seems reasonable and related to the task, but if you take them all together, then there are certain situations in which the model would sort of unforeseeably produce outputs that really optimize hard against what you want without there ever being anything like a model of a human in the mind of the AI.
OpenAI;;; 3.0966877937316895;;; In other words, the neural network could be composed of a bunch of heuristics, such that a combination of all of these heuristics might produce deceptive outputs without ever being consciously thinking about how to model humans and how to get around them without them realizing. Thank you.
OpenAI;;; 3.3465192317962646;;; Well, first of all, it seems somewhat different to think about how you are not going to deceive the human and to think about how you are going to deceive the human. One is about thinking about how you think about deceiving and the other one is about thinking about how to deceive. These seem to be very different possibly and might be that they need different methods of detection applied to them.
OpenAI;;; 2.3148679733276367;;; All right, thank you for the talk.
OpenAI;;; 4.687014102935791;;; I mean, I feel like by default if you train a neural network it will start out not understanding really anything and then it gradually gets better and better at understanding things and understanding of its own cognition would arise gradually. Now I don't see a solid argument for why the gradual arising of the metacognition would be biased in such a way that it is always very accurate, especially when that's not even that useful for performing better at a task. I feel like this kind of reasoning would be most useful for performing better on a task if the model has the ability to change itself, to change its own cognition.
OpenAI;;; 1.5365421772003174;;; Having interesting discussions with Eric Drexler and Anders Sandberg.
OpenAI;;; 2.0215110778808594;;; Ich komme am 20. April nach Hause für ungefähr einen Monat.
OpenAI;;; 3.6844217777252197;;; Ich bin wahrscheinlich zum 6. oder eventuell ein bisschen später.
OpenAI;;; 1.6847810745239258;;; will not appear instantly. This will gradually develop over time, right?
OpenAI;;; 2.499454975128174;;; I mean, I think there is a big difference between having some realization of yourself and modeling yourself and having a perfect model of yourself. Humans are very far from having a perfect model of themselves.
OpenAI;;; 1.9607179164886475;;; So I think it is at least questionable how good and how fast a model would get this kind of self-understanding we are talking about.
OpenAI;;; 3.740454912185669;;; So I think it's at least unclear at which point the model would get a really, really acute picture of itself. It seems possible that it would stop itself from getting that understanding if it would interfere with other things. For example, it might not want to get an understanding if it knows that humans looking at it would be able to interpret that understanding because it's laid out in an easy-to-interpret way and that that would lead the humans to change the model.
OpenAI;;; 8.477354288101196;;; Though this is possibly a bit too esoteric, I think there are probably different ways in which I would not expect that the model would just develop a really good accurate model of itself for some other instrumental reasons.
OpenAI;;; 1.3007831573486328;;; that are more straightforward.
OpenAI;;; 1.6549203395843506;;; Today setup iCloud backup.
OpenAI;;; 1.7068753242492676;;; Today, export OrgModeROMNodes to Obsidian.
OpenAI;;; 1.7778990268707275;;; The effect hit me within 5 minutes or so and numbed my time.
OpenAI;;; 1.3637890815734863;;; Thanks to askErik about.
OpenAI;;; 3.6554079055786133;;; For repromisin, Eric has a custom recipe. He crushes the repromisin and then dissolves it in alcohol. Then he creates a soapy solution which he dumps onto the alcohol solution of repromisin. The alcohol solution of repromisin is only very tiny, whereas the soapy solution is a large volume.
OpenAI;;; 5.443955898284912;;; Rapamycin is not water-soluble and therefore has low bioavailability by default.
OpenAI;;; 1.906947135925293;;; Dump the soapy water onto the alcohol solution.
OpenAI;;; 1.525599718093872;;; This is normally referred to as inner alignment.
OpenAI;;; 2.5844790935516357;;; In other words, we don't have a reliable procedure for generating inner aligned systems.
OpenAI;;; 2.683809995651245;;; At each parameter configuration, which corresponds to a position in the space, we can check which direction we should move in to decrease L$ as much as possible.
OpenAI;;; 1.4504518508911133;;; In the beginning, we start out with a random initialization of parameters.
OpenAI;;; 2.636470079421997;;; If we are training our system on some general task that requires general reasoning abilities in order to achieve zero loss, then at some point in the path towards zero loss, we will develop these abilities.
OpenAI;;; 3.0587687492370605;;; There are certain kinds of abilities that are just generally useful. For example, reasoning consequentially, i.e. reasoning about what kinds of actions would lead to what kinds of results. And given a particular state, how can we backchain from that? How can we compute what sorts of action sequences would make us end up in that state?
OpenAI;;; 1.6060328483581543;;; So if you're training on a generally enough task, I would expect that people see this consequentialist reasoning to arise.
OpenAI;;; 3.5574698448181152;;; The idea here would be that we have the general reasoning abilities and the general reasoning abilities are going to appear during the training because they are useful. If we are training on a very wide range of tasks, then there are certain kinds of abilities that are instrumentally useful, therefore we would see them appear. This is a new paragraph. Now we need to think about what is the relation of the goals towards this.
OpenAI;;; 1.6759939193725586;;; These are generally useful algorithms that would show up in a neural network.
OpenAI;;; 2.327220916748047;;; Once we have completed training and we've done it well and made a system that generalizes, we would expect that...
OpenAI;;; 3.294408082962036;;; that we get a system that behaviorally optimizes for whatever objective we were training it on.
OpenAI;;; 1.4985101222991943;;; At the very least in circumstances that were very similar to the original training.
OpenAI;;; 3.385908842086792;;; So in some sense the system that we have built is pursuing some objective in the world. So in addition to these general reasoning abilities we have some other abilities that steer these abilities and determine how they should be used. New paragraph. Now this might be really messy, there might be a really complicated intertwined computations happening that are not really clear. Intertwined computations happening that are not cleanly separable from the goal.
OpenAI;;; 1.5430119037628174;;; computations that enable the model to do certain things.
OpenAI;;; 1.5659360885620117;;; Today, research antidepressants.
OpenAI;;; 1.6375439167022705;;; Tomorrow, order from Global Pharmacies, especially Piacetti.
OpenAI;;; 2.5172009468078613;;; Detecting deception wouldn't work because even if we do a tree search over reality, we might output plans that are deceiving us, or that optimize for the internally represented goal, even when there is no theory of mind present at all.
OpenAI;;; 2.7032759189605713;;; Right now I'm trying to describe how we get a deceptively misaligned agent in terms of the internal mechanisms that SGD would discover in the agent as it is being updated iteratively towards the zero-loss region.
OpenAI;;; 2.6677629947662354;;; The overall structure that SGD is building will eventually end up performing the computations necessary to perform well on the task. If we did our training work as intended in the case where we are building
OpenAI;;; 2.049623966217041;;; In the scenario where we are trying to build an AGI and are successful, there must be general reasoning algorithms in the network that SGD has discovered.
OpenAI;;; 2.0240612030029297;;; the computational structure with certain general purpose optimization algorithms.
OpenAI;;; 1.8097879886627197;;; If we run SGD long enough and we assume that we don't get stuck in any local minima, then
OpenAI;;; 3.9600749015808105;;; we'll get parameters that correspond to performing the computations such that we perform well on the last function.
OpenAI;;; 1.5830647945404053;;; computations which result in outputs that are got when scored according to $L$.
OpenAI;;; 2.6646368503570557;;; I expect that there will be various algorithms built into the computational structure by SGD. It will not just be a giant, complex, irreducible mess of computation, but instead there will be various distinct algorithms that the neural network implements.
OpenAI;;; 2.421936273574829;;; New paragraph. Note, this does not mean that it wouldn't be very messy. But I expect that there will be... Hmm.
OpenAI;;; 2.2735350131988525;;; I have an intuition that something like this is correct, though I don't have a clean way right now to describe why I think this would be the case.
OpenAI;;; 1.7892858982086182;;; Nice way to spell it out.
OpenAI;;; 2.1904540061950684;;; In this article I am mainly interested in systems that are very capable and therefore generalize over a wide range of systems.
OpenAI;;; 13.412778854370117;;; out of their training environments. Therefore, let's assume that L is not only a loss function about the training data, but also includes any validation that we are performing. And let's assume that the validation we are doing is really good, so we know that the system is capable and generalizes well if it hits a zero-loss region.
OpenAI;;; 1.9660320281982422;;; Computational structure and parameter sets
OpenAI;;; 3.8138580322265625;;; I right now run into the problem of not being able to properly distinguish between the parameter set and the computational structure that would use the parameter set, i.e. is parameterized by the parameter set. New paragraph. This seems problematic. Very often in the text I am unable to cleanly refer to either of these concepts. New paragraph. Let's first try to understand the problem here better. There are two distinct things that I might need names for. New paragraph. Next bullet. Have letters that correspond to these two concepts that are defined in the beginning. For example I could call the parameter set $P$ and the computational structure C__P.
OpenAI;;; 1.6953511238098145;;; $c underscore p$
OpenAI;;; 3.1784441471099854;;; $c underscore p $c
OpenAI;;; 1.7777469158172607;;; The solution is to just have two names that we specify and then consistently use.
OpenAI;;; 1.6174647808074951;;; This computational structure could for example be a neural network.
OpenAI;;; 2.166396141052246;;; In the training procedure, we start out with the parameters being randomly initialized. We can visualize this as feathers.
OpenAI;;; 1.537783145904541;;; Hello, hello, this is a test.
OpenAI;;; 1.3590080738067627;;; check check check
OpenAI;;; 1.2801151275634766;;; Hey, what's up? What's happening?
OpenAI;;; 1.6027321815490723;;; This is another test.
OpenAI;;; 1.2827062606811523;;; Checking...
OpenAI;;; 1.7660911083221436;;; Hello, hello.
OpenAI;;; 1.3923001289367676;;; How about now?
OpenAI;;; 1.6118998527526855;;; $backslash sum $backslash sum
OpenAI;;; 2.15231990814209;;; Dada's sign, hello Dada's sign.
OpenAI;;; 1.6707031726837158;;; Dollar sign. Hello. Dollar sign.
OpenAI;;; 1.323760747909546;;; Print help.
OpenAI;;; 1.4685900211334229;;; Print head.
OpenAI;;; 1.4825410842895508;;; Command print help
OpenAI;;; 2.089984893798828;;; What exactly do you mean with a cognitive parameter here? Could you give a few examples?
OpenAI;;; 3.0706350803375244;;; I agree that it needs to have some understanding of its cognition, though to me it is at least unclear how good of an understanding you need. Humans don't really understand anything about what is going on in their brain to a significant extent, but they still know very, very high-level things, such as that if you reward yourself, then it leads to you doing the behavior that got rewarded more. And that is enough to manipulate yourself in a lot of ways, even though you don't have a good understanding of most things.
OpenAI;;; 1.881734848022461;;; Nice. Well, if you want, we could try doing what you suggested, which is...
OpenAI;;; 1.7528409957885742;;; The buddy devil thing I mean.
OpenAI;;; 1.709779977798462;;; My initial reaction is, okay, where's the mathematical definition of these concepts?
OpenAI;;; 2.5287930965423584;;; As well as the argument that they don't break down because of code hardening, i.e. If we apply strong optimization pressure, why do they still point at exactly the right thing that we want them to point at?
OpenAI;;; 2.07188081741333;;; Another question is, how does this actually solve inner alignment? Like, we don't have actually a way to put these three laws, even if we had the precise mathematical definition, into any system that we have.
OpenAI;;; 1.3332419395446777;;; We simply don't know how to do this.
OpenAI;;; 3.1508281230926514;;; These are some very basic arguments I'm bringing here, and it seems like you didn't predict them or didn't know about their existence or I don't know. I'm not quite sure that you understand the underlying arguments to such a degree that you would see how they apply to the current systems, which they do. The reasoning in the abstract that you say is bad is applicable to the current systems and shows that we are likely going to die.
OpenAI;;; 9.824450969696045;;; I don't mean this demeaningly, but...
OpenAI;;; 1.6185946464538574;;; Something seems to be off here.
OpenAI;;; 2.095193862915039;;; We would expect that as SGD updates us from the initial configuration, we get better and better at doing the right kinds of computations.
OpenAI;;; 2.5638458728790283;;; I am encouraging you to not ignore the hard parts of the problem when you are doing the kind of interpretability research that you have been telling me about. I do think that this guy ignores probably some hard parts of the problem, though I haven't actually read his paper, but this is a guess based on what I have seen from the parts of the videos that I have watched.
OpenAI;;; 1.8580501079559326;;; I am not even sure in which ontology this would be true. Maybe if we just look at the weights of the neural network, the different kinds of algorithms would overlap.
OpenAI;;; 7.74854302406311;;; But they might still be set to be separate. For example, if there is a procedure in order to extract each of them out or to convert the neural network into a bigger one that has all of the different algorithms separated out even in the weights.
OpenAI;;; 1.7282230854034424;;; There are various subcomponents of the network.
OpenAI;;; 1.471163034439087;;; that are performing the right kinds of computations.
OpenAI;;; 2.162993907928467;;; By the way, here is one thing that I discovered recently, which I think is pretty cool, which is that if you set up a whisper server, you can just use text to speech and it's really accurate and it basically is really good and way faster than if I would write the messages out if I'm talking to people and stuff.
OpenAI;;; 2.3246500492095947;;; 私の日本語は上手じゃありません。
